,uk,es,it,de,en,fr,ru
brigade,2746.0,3372.0,2655.0,798.0,33954.0,2754.0,2538.0
west,3821.0,15379.0,21080.0,47655.0,181093.0,18216.0,3990.0
stupidly,2736.0,0.0,0.0,0.0,0.0,0.0,0.0
tape,2730.0,256.0,255.0,690.0,4229.0,0.0,0.0
feeling,3737.0,551.0,598.0,2232.0,11725.0,1037.0,747.0
hell,3089.0,1315.0,1535.0,2288.0,49972.0,1662.0,1396.0
really,2727.0,2068.0,11450.0,30842.0,129351.0,10318.0,1364.0
important,2726.0,7637.0,6735.0,21648.0,75995.0,7123.0,1797.0
own,2931.0,2559.0,12621.0,26712.0,165435.0,5450.0,1249.0
council,2714.0,0.0,0.0,0.0,48563.0,0.0,0.0
sky,2708.0,259.0,2757.0,219.0,38226.0,1691.0,1414.0
strongly,2803.0,474.0,559.0,0.0,8321.0,1810.0,1202.0
constantly,2693.0,335.0,386.0,2371.0,8328.0,328.0,475.0
especially,2688.0,1192.0,397.0,244.0,35338.0,159.0,923.0
glory to ukraine,2834.0,0.0,0.0,0.0,0.0,0.0,1682.0
plane,2674.0,8611.0,0.0,0.0,38142.0,8597.0,0.0
mood,2666.0,116.0,0.0,1656.0,6012.0,209.0,676.0
collect,2663.0,1834.0,258.0,3305.0,16882.0,1170.0,807.0
peace,2778.0,21437.0,53439.0,36800.0,228401.0,24706.0,191.0
book,4393.0,2856.0,4241.0,2803.0,52725.0,3700.0,1171.0
apartment,2649.0,768.0,497.0,2274.0,17914.0,543.0,1418.0
volodymyr,2648.0,1425.0,2379.0,3793.0,29981.0,7054.0,65.0
normal,2642.0,1566.0,2250.0,3199.0,18100.0,2417.0,1050.0
the dead,2632.0,0.0,0.0,0.0,0.0,0.0,0.0
past,3803.0,5077.0,2326.0,4825.0,49479.0,0.0,439.0
main,2614.0,0.0,0.0,239.0,37961.0,3460.0,2761.0
march,2875.0,6570.0,4970.0,6085.0,66345.0,7095.0,1912.0
"""memory""",2595.0,0.0,0.0,0.0,0.0,0.0,0.0
birth,2588.0,525.0,483.0,0.0,8589.0,395.0,747.0
real,4174.0,4706.0,2769.0,2035.0,113908.0,4358.0,2275.0
2022,2578.0,7995.0,0.0,0.0,0.0,376.0,2617.0
internet,2931.0,1567.0,1193.0,1690.0,30683.0,2046.0,918.0
excellent,2571.0,1930.0,494.0,3201.0,19469.0,3466.0,0.0
instead,2568.0,0.0,15397.0,2097.0,50501.0,4867.0,0.0
germany,2567.0,21168.0,12593.0,118424.0,357429.0,13402.0,3333.0
play,3050.0,6883.0,6367.0,10052.0,93120.0,5132.0,1104.0
"""name""",2565.0,0.0,0.0,0.0,0.0,0.0,0.0
hold on,2647.0,0.0,0.0,0.0,0.0,0.0,555.0
free,4254.0,5683.0,11253.0,12210.0,155404.0,6328.0,1462.0
whole,3046.0,1992.0,427.0,0.0,68171.0,0.0,1104.0
window,2528.0,741.0,941.0,1432.0,16654.0,637.0,709.0
close,3659.0,4514.0,7825.0,10952.0,111254.0,19431.0,3625.0
pain,2515.0,1935.0,0.0,619.0,20663.0,493.0,546.0
enter,4217.0,0.0,13658.0,3890.0,44264.0,29405.0,1778.0
the main thing,2497.0,0.0,0.0,0.0,0.0,0.0,0.0
soul,2493.0,1119.0,1833.0,1035.0,18439.0,1101.0,909.0
"""connection""",2758.0,0.0,0.0,0.0,0.0,0.0,0.0
sometimes,4166.0,0.0,0.0,2016.0,12664.0,1331.0,523.0
citizen,2462.0,8150.0,9440.0,711.0,95444.0,5124.0,2357.0
armed,2579.0,12630.0,14368.0,1434.0,113667.0,34548.0,151.0
flag,2523.0,5941.0,7460.0,3716.0,69259.0,5470.0,1648.0
course,3507.0,2803.0,5449.0,2209.0,47815.0,7259.0,0.0
azovstal,2441.0,5772.0,4861.0,806.0,59732.0,5541.0,1534.0
russians,3493.0,652.0,1464.0,4645.0,318699.0,653.0,5209.0
inhabitant,4079.0,0.0,2006.0,0.0,3137.0,6621.0,5410.0
"""appear""",2416.0,0.0,0.0,0.0,0.0,0.0,0.0
"""family""",2416.0,0.0,0.0,0.0,0.0,0.0,0.0
residential,2601.0,3012.0,1580.0,0.0,31036.0,1662.0,1886.0
familiar,2408.0,1461.0,508.0,0.0,5072.0,0.0,315.0
dog,3429.0,2644.0,2229.0,1165.0,43696.0,1510.0,1353.0
majority,2395.0,0.0,3470.0,5195.0,20844.0,2770.0,812.0
to collect,2591.0,0.0,0.0,0.0,0.0,0.0,0.0
fighter,2562.0,2565.0,2286.0,2447.0,70524.0,3510.0,4564.0
moscow,4343.0,20819.0,847.0,23478.0,171924.0,22825.0,8593.0
music,2378.0,2804.0,3045.0,1365.0,55793.0,2132.0,528.0
person,2601.0,22684.0,21700.0,75046.0,57769.0,21027.0,0.0
because of,2368.0,0.0,0.0,25663.0,0.0,0.0,0.0
one,2350.0,20055.0,19339.0,15979.0,128645.0,429.0,0.0
office,2940.0,2127.0,2118.0,1088.0,53988.0,1004.0,811.0
idea,2575.0,2830.0,6481.0,7561.0,47142.0,3763.0,846.0
fight,4607.0,5138.0,13596.0,5629.0,262713.0,13023.0,3947.0
to spend,2342.0,0.0,0.0,0.0,0.0,0.0,244.0
separate,2341.0,910.0,369.0,1011.0,14585.0,0.0,1317.0
prepare,4777.0,5746.0,6652.0,7077.0,56584.0,8722.0,2969.0
million,4113.0,19978.0,12588.0,16297.0,41544.0,13370.0,3713.0
to apologize,2329.0,0.0,0.0,0.0,0.0,0.0,0.0
call,7018.0,8516.0,9047.0,11049.0,266172.0,5381.0,3653.0
use,4930.0,13610.0,77591.0,6270.0,339470.0,3459.0,2279.0
to begin,2948.0,0.0,0.0,0.0,0.0,0.0,0.0
international,2636.0,30986.0,12902.0,11650.0,126114.0,16471.0,1811.0
link,2621.0,3920.0,2444.0,1892.0,96042.0,4119.0,1134.0
nicholas,2665.0,706.0,0.0,0.0,1427.0,355.0,0.0
bitch,2721.0,1423.0,0.0,0.0,8784.0,0.0,1469.0
sex,2745.0,322.0,466.0,201.0,9944.0,291.0,430.0
show,3444.0,11812.0,14941.0,30184.0,230074.0,3174.0,4416.0
love,3593.0,7427.0,9905.0,9894.0,204488.0,3552.0,1728.0
group,3269.0,534.0,6296.0,4625.0,102100.0,643.0,2433.0
realistically,2294.0,0.0,0.0,0.0,0.0,0.0,0.0
pay,3557.0,9403.0,14981.0,15345.0,138912.0,10576.0,1447.0
shit,8246.0,3014.0,10955.0,4787.0,41878.0,3792.0,1449.0
visit,4166.0,13283.0,6985.0,9972.0,128645.0,7217.0,1937.0
comment,3619.0,3968.0,3490.0,5108.0,45944.0,3059.0,740.0
name,2747.0,3735.0,0.0,0.0,79287.0,5866.0,3858.0
mention,2606.0,1350.0,300.0,1754.0,25054.0,697.0,134.0
lead,2672.0,3534.0,392.0,25047.0,104992.0,219.0,2165.0
damage,2964.0,3384.0,2217.0,9018.0,61958.0,1106.0,1646.0
find out,3946.0,4867.0,0.0,392.0,0.0,0.0,65.0
meeting,3222.0,9198.0,2050.0,1337.0,60447.0,3808.0,2169.0
version,3634.0,2073.0,1831.0,818.0,16923.0,1654.0,580.0
normally,2237.0,0.0,168.0,480.0,2793.0,400.0,0.0
buy,3143.0,4362.0,3980.0,7720.0,112405.0,4642.0,2040.0
kherson region,2229.0,0.0,0.0,0.0,0.0,0.0,501.0
captivity,2229.0,349.0,0.0,657.0,6811.0,324.0,1910.0
third,2381.0,5745.0,6462.0,3474.0,26046.0,2947.0,1129.0
leg,2376.0,560.0,911.0,1066.0,8458.0,528.0,1025.0
bad,2507.0,4231.0,15367.0,10504.0,128899.0,3557.0,1999.0
volunteer,3258.0,2829.0,2355.0,0.0,40802.0,764.0,1383.0
everything,2321.0,0.0,0.0,0.0,95824.0,0.0,403.0
katsap,2195.0,0.0,0.0,0.0,1378.0,0.0,318.0
local,2410.0,4057.0,2422.0,1284.0,57952.0,3286.0,1766.0
difficult,3215.0,3164.0,4584.0,25328.0,26558.0,3862.0,1222.0
"""object""",2168.0,0.0,0.0,0.0,0.0,0.0,0.0
blood,2162.0,2129.0,3132.0,2368.0,35728.0,2990.0,1164.0
ꑭ,2159.0,0.0,0.0,0.0,0.0,0.0,0.0
custody,2159.0,0.0,0.0,0.0,2772.0,0.0,0.0
notify,2156.0,202.0,0.0,0.0,1485.0,0.0,0.0
goal,3850.0,6205.0,1076.0,14436.0,46732.0,0.0,61.0
die,2148.0,14705.0,20423.0,14831.0,143511.0,10201.0,10127.0
"""necessarily""",2140.0,0.0,0.0,0.0,0.0,0.0,0.0
pile,2119.0,0.0,0.0,0.0,4805.0,0.0,0.0
fired at,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
strong,2115.0,6056.0,7564.0,14741.0,81760.0,8215.0,1498.0
in the morning,3357.0,0.0,0.0,461.0,0.0,0.0,0.0
dull,2101.0,0.0,0.0,0.0,0.0,0.0,0.0
protect,2982.0,2848.0,541.0,5591.0,79172.0,4882.0,1449.0
victim,2215.0,5707.0,8655.0,9528.0,48208.0,7263.0,1628.0
un,2098.0,22085.0,9774.0,0.0,124328.0,11954.0,2791.0
message,2237.0,4837.0,5213.0,5064.0,52033.0,4389.0,1036.0
cat,5328.0,800.0,1113.0,530.0,25082.0,1106.0,1284.0
unbelievable,3099.0,0.0,0.0,543.0,7272.0,0.0,0.0
site,2094.0,0.0,4943.0,0.0,29968.0,4430.0,0.0
example,3672.0,3194.0,3706.0,5680.0,27885.0,3260.0,650.0
reason,2087.0,6388.0,15341.0,12956.0,70575.0,11880.0,71.0
fully,2179.0,183.0,0.0,10485.0,22265.0,445.0,1361.0
nuclear,2074.0,19266.0,19925.0,2808.0,188611.0,22459.0,2600.0
quickly,2233.0,572.0,960.0,1758.0,18193.0,6302.0,0.0
to end,2065.0,0.0,0.0,0.0,0.0,2812.0,0.0
badly,2065.0,0.0,0.0,0.0,9156.0,0.0,334.0
red,2331.0,3867.0,4046.0,5839.0,46734.0,3719.0,1180.0
pity,2061.0,276.0,0.0,2677.0,3907.0,630.0,0.0
condition,2061.0,2818.0,4362.0,7840.0,26518.0,2960.0,1151.0
shop,2150.0,0.0,852.0,233.0,32188.0,295.0,966.0
happiness,2060.0,3001.0,405.0,0.0,9099.0,627.0,773.0
happy,2055.0,4087.0,4530.0,1998.0,106979.0,2605.0,672.0
green,2172.0,1432.0,2502.0,22345.0,27511.0,1918.0,441.0
open,4483.0,7659.0,9523.0,13493.0,90933.0,7043.0,2370.0
often,2046.0,0.0,1919.0,5149.0,16182.0,1949.0,457.0
poroshenko,2045.0,233.0,500.0,335.0,2458.0,669.0,421.0
sense,2960.0,2115.0,5480.0,6570.0,29015.0,3464.0,0.0
future,2979.0,4630.0,6546.0,10454.0,91138.0,6290.0,1529.0
zaporizhia,2131.0,166.0,448.0,4963.0,7093.0,2740.0,0.0
dream,3181.0,4009.0,2774.0,2551.0,31034.0,2935.0,1496.0
way,3244.0,124.0,10541.0,2684.0,208403.0,5442.0,586.0
usual,2031.0,452.0,4770.0,1665.0,13032.0,438.0,0.0
event,2031.0,3457.0,3116.0,3723.0,60671.0,2955.0,1288.0
white,2148.0,4886.0,8318.0,5544.0,65783.0,4366.0,1241.0
class,3670.0,1964.0,1682.0,1314.0,27786.0,1415.0,775.0
occupation,3467.0,1884.0,1926.0,1099.0,32566.0,3154.0,555.0
donetsk,3402.0,13266.0,5597.0,9190.0,121805.0,9375.0,6431.0
neighbor,2327.0,2806.0,9770.0,3132.0,15168.0,2772.0,52.0
post,2793.0,7743.0,6016.0,3171.0,99125.0,1397.0,460.0
muscovite,2360.0,183.0,166.0,0.0,1992.0,249.0,286.0
soldier,2121.0,19256.0,17149.0,29476.0,235708.0,24244.0,4374.0
itself,2008.0,0.0,0.0,245366.0,42065.0,0.0,861.0
knock down,2008.0,0.0,173.0,0.0,0.0,0.0,0.0
color,2006.0,1596.0,1406.0,1184.0,17659.0,2214.0,691.0
fire,3607.0,12082.0,10753.0,4166.0,164468.0,10527.0,5184.0
to tell,3285.0,0.0,0.0,0.0,0.0,0.0,0.0
experience,4633.0,1526.0,896.0,8668.0,37859.0,1180.0,589.0
sanction,1990.0,19835.0,33213.0,33213.0,205632.0,23600.0,3460.0
a little bit,2215.0,0.0,0.0,0.0,0.0,0.0,92.0
turn,3471.0,443.0,1004.0,4629.0,92676.0,2586.0,574.0
saturday,2975.0,3789.0,15195.0,2278.0,22707.0,3576.0,313.0
participation,1974.0,0.0,1278.0,2082.0,7880.0,1321.0,1030.0
pleasantly,1972.0,0.0,0.0,0.0,0.0,0.0,0.0
trellis,1965.0,0.0,0.0,0.0,0.0,120.0,0.0
childhood,1961.0,695.0,344.0,290.0,3780.0,406.0,339.0
similar,3220.0,2048.0,2751.0,3784.0,18534.0,669.0,1154.0
visible,1958.0,293.0,353.0,898.0,4885.0,615.0,0.0
steep,1952.0,0.0,0.0,217.0,1281.0,0.0,587.0
remind,3432.0,0.0,0.0,346.0,22478.0,5368.0,978.0
conversation,2100.0,3001.0,923.0,7510.0,18595.0,980.0,191.0
former,1935.0,1649.0,8441.0,5265.0,63331.0,112.0,1615.0
tell,2950.0,0.0,6785.0,5494.0,173039.0,3181.0,4008.0
$,1929.0,5214.0,2615.0,3212.0,3377.0,341.0,778.0
protection,2286.0,1953.0,1762.0,4098.0,22098.0,2220.0,971.0
mean,3165.0,1906.0,5024.0,20250.0,118378.0,1512.0,322.0
"""mew""",1925.0,0.0,0.0,0.0,0.0,0.0,0.0
infrastructure,1919.0,3791.0,2880.0,4998.0,49475.0,3317.0,1071.0
beautiful,4620.0,2474.0,351.0,1147.0,52549.0,8040.0,3085.0
offer,3559.0,5016.0,3255.0,9803.0,61219.0,693.0,1442.0
data,1914.0,0.0,0.0,1427.0,6307.0,128.0,1682.0
genocide,1912.0,6901.0,3724.0,7562.0,95732.0,4590.0,1193.0
come,2544.0,8528.0,9807.0,56689.0,300621.0,21943.0,5224.0
brother,1906.0,2356.0,2371.0,826.0,29120.0,2153.0,1290.0
full scale,1906.0,0.0,0.0,0.0,0.0,0.0,0.0
to close,2008.0,0.0,0.0,0.0,0.0,0.0,0.0
chain,2096.0,1758.0,569.0,346.0,15942.0,5655.0,141.0
base,2205.0,5358.0,578.0,1074.0,74556.0,5641.0,1774.0
sea,1898.0,6307.0,4535.0,2540.0,57656.0,3663.0,1611.0
listened to,1894.0,0.0,0.0,0.0,0.0,0.0,202.0
guilty,2005.0,1616.0,1722.0,1389.0,13811.0,1567.0,916.0
beat,2301.0,2415.0,1553.0,382.0,30981.0,7423.0,1376.0
animal,1891.0,1475.0,1850.0,1251.0,33367.0,1527.0,831.0
so,1883.0,28003.0,2861.0,201674.0,500225.0,38902.0,24334.0
so much,1879.0,16154.0,0.0,1601.0,0.0,6885.0,0.0
law,1873.0,5437.0,9054.0,2305.0,131757.0,4307.0,1407.0
send,4133.0,16850.0,25782.0,17932.0,233066.0,16931.0,4267.0
hello,2425.0,1133.0,0.0,2877.0,19242.0,1077.0,1490.0
damn,2042.0,0.0,2117.0,697.0,19723.0,123.0,1292.0
fuck,7129.0,2228.0,12338.0,2633.0,54471.0,1638.0,4697.0
to create,1860.0,0.0,0.0,0.0,0.0,0.0,0.0
oh,2667.0,3274.0,1737.0,8931.0,47781.0,4372.0,437.0
cottage,2045.0,0.0,0.0,0.0,0.0,0.0,0.0
to lose,2232.0,0.0,0.0,0.0,0.0,0.0,0.0
hospital,2250.0,4433.0,5757.0,2179.0,48678.0,4125.0,1313.0
sound,3278.0,571.0,557.0,2955.0,39772.0,0.0,1199.0
besides,1843.0,5697.0,0.0,906.0,0.0,632.0,170.0
aggression,1842.0,0.0,5590.0,3263.0,58311.0,0.0,973.0
face,2653.0,1181.0,8822.0,3785.0,120488.0,17973.0,1932.0
to stop,3330.0,0.0,0.0,11857.0,0.0,0.0,0.0
doctor,2221.0,3164.0,2519.0,0.0,19704.0,1531.0,700.0
joke,3947.0,1177.0,2939.0,1446.0,25968.0,1236.0,833.0
get into,1820.0,2525.0,0.0,0.0,0.0,0.0,0.0
family,2998.0,6738.0,5933.0,6641.0,126893.0,7014.0,2033.0
rejoice,2005.0,0.0,977.0,0.0,2170.0,829.0,513.0
struggle,1813.0,10396.0,1872.0,0.0,25344.0,2535.0,949.0
team,2056.0,281.0,270.0,2756.0,79135.0,4808.0,626.0
to support,1805.0,0.0,1571.0,0.0,0.0,0.0,0.0
to name,1805.0,724.0,0.0,10787.0,0.0,0.0,0.0
awake,1802.0,0.0,0.0,511.0,2362.0,0.0,0.0
culture,1801.0,2589.0,3263.0,2899.0,33394.0,3050.0,719.0
teaching,1800.0,161.0,0.0,0.0,2678.0,0.0,0.0
belarus,2070.0,5992.0,5126.0,9052.0,82333.0,5588.0,3570.0
engage in,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
map,2240.0,2427.0,1947.0,2381.0,40247.0,239.0,1475.0
gift,2658.0,971.0,2163.0,962.0,33784.0,1120.0,130.0
to add,1963.0,0.0,0.0,0.0,0.0,0.0,0.0
rossiyasmotry,1776.0,0.0,0.0,0.0,0.0,0.0,0.0
girlfriend,2318.0,0.0,0.0,435.0,3637.0,197.0,331.0
for some reason,1770.0,0.0,0.0,0.0,0.0,0.0,0.0
change,5296.0,10332.0,10810.0,12931.0,122766.0,2337.0,3351.0
national,2595.0,10052.0,9723.0,2965.0,86686.0,8031.0,854.0
page,1766.0,948.0,2421.0,18541.0,21323.0,1251.0,570.0
taste,2014.0,1205.0,526.0,0.0,6218.0,473.0,212.0
to happen,2309.0,0.0,4758.0,0.0,0.0,0.0,0.0
fair,2146.0,3161.0,663.0,1123.0,16403.0,356.0,248.0
terrible,3179.0,1929.0,1944.0,13479.0,19835.0,2472.0,63.0
no,3297.0,200297.0,31506.0,6565.0,135452.0,25345.0,9232.0
sum,1886.0,0.0,271.0,0.0,5092.0,838.0,568.0
biggest,1745.0,0.0,0.0,0.0,0.0,0.0,0.0
unit,2589.0,5666.0,3440.0,2627.0,49783.0,4995.0,713.0
daughter,2788.0,2277.0,1403.0,1552.0,21102.0,355.0,656.0
tear,2179.0,540.0,1505.0,1970.0,26706.0,787.0,165.0
grateful,1741.0,413.0,287.0,0.0,14627.0,157.0,155.0
impossible,2288.0,1812.0,2317.0,1552.0,14148.0,2034.0,736.0
list,2044.0,2911.0,3811.0,3147.0,57136.0,2664.0,1019.0
to accept,1733.0,0.0,0.0,0.0,0.0,0.0,0.0
thanks to,1729.0,0.0,0.0,9466.0,0.0,0.0,500.0
hatred,1729.0,0.0,0.0,0.0,8524.0,0.0,618.0
horror,1940.0,2171.0,3971.0,936.0,21922.0,2972.0,671.0
come in,1726.0,0.0,0.0,0.0,0.0,0.0,1009.0
vacancy,1726.0,0.0,0.0,0.0,1771.0,0.0,0.0
food,2526.0,5468.0,6643.0,803.0,112473.0,2887.0,910.0
any,1715.0,821.0,2616.0,1748.0,23214.0,256.0,0.0
stop,3624.0,2283.0,23191.0,17129.0,332367.0,21984.0,4685.0
oho,1714.0,0.0,0.0,0.0,0.0,0.0,0.0
service,3201.0,7124.0,8670.0,1731.0,97795.0,8289.0,1833.0
delicious,1713.0,153.0,0.0,0.0,3249.0,0.0,329.0
to release,1713.0,0.0,1326.0,0.0,0.0,2603.0,0.0
back,2471.0,3909.0,383.0,18642.0,256759.0,9959.0,2647.0
worse,2159.0,4876.0,8696.0,210.0,0.0,317.0,0.0
stock,2349.0,0.0,0.0,230.0,70446.0,1864.0,2199.0
organization,1695.0,3885.0,2451.0,2211.0,34275.0,3124.0,840.0
it hurts,1693.0,0.0,0.0,0.0,0.0,0.0,0.0
ache,1692.0,0.0,1636.0,0.0,0.0,0.0,0.0
vinnitsa,1690.0,0.0,0.0,0.0,1595.0,0.0,420.0
south,1687.0,6702.0,4682.0,2900.0,65844.0,8142.0,2009.0
regime,1687.0,6830.0,8728.0,6976.0,85666.0,0.0,0.0
package,1975.0,3262.0,2813.0,479.0,25236.0,156.0,193.0
european,1966.0,16008.0,21846.0,11545.0,111630.0,27499.0,1130.0
cry,3611.0,1748.0,2585.0,1588.0,24997.0,2081.0,738.0
winter,2426.0,3608.0,2886.0,5541.0,39927.0,4323.0,1146.0
inflict,1674.0,145.0,344.0,0.0,9393.0,969.0,0.0
aha,1673.0,0.0,0.0,850.0,0.0,0.0,0.0
ammunition,1913.0,5487.0,3802.0,6210.0,36499.0,5250.0,2154.0
april,1671.0,3399.0,4006.0,3286.0,38441.0,4296.0,1385.0
beauty,2428.0,633.0,699.0,0.0,13385.0,443.0,771.0
"""interview""",1656.0,0.0,0.0,0.0,0.0,0.0,0.0
daily,2390.0,587.0,4364.0,6697.0,54487.0,3227.0,413.0
thread,1781.0,3840.0,1583.0,3018.0,37301.0,3037.0,369.0
kharkiv region,1644.0,0.0,0.0,0.0,0.0,0.0,0.0
policy,1644.0,6815.0,0.0,0.0,71854.0,19705.0,1419.0
remove,3559.0,2201.0,3681.0,3109.0,39488.0,1155.0,0.0
age,1975.0,1829.0,1300.0,253.0,32130.0,2447.0,394.0
absolutely,1638.0,699.0,2126.0,11378.0,32758.0,2285.0,737.0
court,2430.0,6275.0,4788.0,3779.0,57495.0,4373.0,1884.0
remain,2007.0,0.0,7090.0,23615.0,66909.0,179.0,0.0
field,1878.0,4294.0,7293.0,671.0,26706.0,2583.0,1532.0
spring,1874.0,734.0,2091.0,1003.0,16023.0,1147.0,1035.0
season,1619.0,5121.0,952.0,0.0,24293.0,930.0,695.0
rather,3111.0,0.0,2051.0,8817.0,28294.0,0.0,0.0
may,1851.0,5102.0,5011.0,5062.0,25425.0,4803.0,2135.0
assured,1611.0,0.0,0.0,0.0,0.0,0.0,0.0
to provide,2111.0,0.0,0.0,0.0,0.0,0.0,0.0
km,1605.0,1709.0,0.0,2682.0,26281.0,0.0,972.0
son,1600.0,6595.0,10424.0,1762.0,33401.0,2976.0,1500.0
suffice,1600.0,0.0,13441.0,445.0,0.0,2485.0,0.0
serial,1683.0,0.0,358.0,0.0,2947.0,0.0,48.0
policeman,1597.0,0.0,590.0,0.0,1994.0,0.0,0.0
to explain,1596.0,0.0,0.0,0.0,0.0,0.0,0.0
fly,3048.0,3033.0,21034.0,3997.0,55731.0,2619.0,1476.0
to fall,2449.0,0.0,0.0,0.0,0.0,5136.0,0.0
appeal,1590.0,1077.0,3566.0,1550.0,20240.0,646.0,941.0
concert,1586.0,1428.0,1407.0,728.0,11593.0,1497.0,830.0
simple,1798.0,1628.0,2945.0,1289.0,23718.0,2789.0,1059.0
steal,2373.0,3034.0,2658.0,1294.0,49067.0,0.0,1171.0
not,2044.0,341.0,365469.0,1837.0,0.0,194875.0,0.0
personally,1572.0,409.0,793.0,0.0,9210.0,543.0,613.0
content,1841.0,1144.0,878.0,0.0,23037.0,673.0,331.0
worship,1570.0,203.0,0.0,502.0,4424.0,306.0,0.0
enough,3721.0,1948.0,2035.0,7846.0,79940.0,4781.0,449.0
building,1928.0,6300.0,5347.0,2320.0,71367.0,4692.0,1440.0
working,1654.0,0.0,159.0,679.0,3274.0,246.0,0.0
another,1565.0,0.0,0.0,50877.0,11863.0,0.0,3883.0
24,1564.0,0.0,0.0,0.0,0.0,129.0,722.0
definitely,1654.0,884.0,0.0,1741.0,20258.0,1608.0,211.0
personal,2367.0,0.0,2766.0,4765.0,22017.0,658.0,66.0
arrival,2051.0,2095.0,0.0,599.0,11812.0,1894.0,1570.0
to appear,2500.0,0.0,1491.0,0.0,0.0,0.0,1869.0
save,4557.0,3676.0,23678.0,2729.0,108053.0,6915.0,2254.0
"""health""",1552.0,0.0,0.0,0.0,0.0,0.0,0.0
importantly,1551.0,0.0,0.0,0.0,2637.0,0.0,0.0
statement,1705.0,4370.0,1325.0,8418.0,50745.0,4988.0,1571.0
grandmother,2324.0,545.0,0.0,0.0,3967.0,226.0,442.0
crimean,1646.0,188.0,0.0,0.0,10945.0,0.0,1255.0
to die,4011.0,0.0,0.0,0.0,0.0,0.0,0.0
literally,1540.0,551.0,981.0,246.0,20737.0,431.0,392.0
reality,2095.0,4794.0,7516.0,6301.0,42212.0,5327.0,888.0
october,1537.0,1745.0,1789.0,1669.0,15673.0,1981.0,703.0
except,1533.0,1262.0,0.0,5681.0,0.0,3784.0,1059.0
summer,1775.0,1720.0,1689.0,1436.0,25105.0,1245.0,1074.0
business,1629.0,7746.0,4932.0,14628.0,391260.0,10585.0,1233.0
consonant,1678.0,0.0,0.0,0.0,0.0,0.0,593.0
september,1528.0,2122.0,2814.0,1663.0,17860.0,2192.0,905.0
to be,1525.0,0.0,90601.0,0.0,0.0,0.0,0.0
populated,1523.0,413.0,0.0,0.0,1599.0,0.0,224.0
succeed,1523.0,300.0,143.0,3998.0,9888.0,3493.0,825.0
line,1861.0,6003.0,9373.0,4465.0,88996.0,8204.0,986.0
throw,1604.0,3586.0,7520.0,7184.0,27837.0,8247.0,1241.0
ride,1879.0,0.0,1360.0,242.0,12827.0,192.0,527.0
choice,1512.0,3598.0,4122.0,5043.0,32031.0,3554.0,1119.0
conduct,1511.0,176.0,363.0,0.0,25664.0,299.0,2817.0
eternal,1509.0,719.0,683.0,0.0,4651.0,534.0,434.0
form,1789.0,0.0,1841.0,3235.0,29316.0,2444.0,883.0
step,1499.0,399.0,4098.0,8840.0,60303.0,118.0,566.0
general staff,1894.0,0.0,0.0,1967.0,0.0,0.0,2861.0
donate,2769.0,1308.0,0.0,6868.0,63419.0,0.0,178.0
relation,2113.0,0.0,2682.0,2515.0,28232.0,0.0,0.0
humanitarian,1785.0,5593.0,5066.0,4426.0,68478.0,6535.0,1058.0
manure,1486.0,0.0,0.0,0.0,0.0,125.0,54.0
joint,1486.0,136.0,1219.0,0.0,22545.0,0.0,416.0
gather,1485.0,116.0,2652.0,780.0,13587.0,1393.0,696.0
imagine,2827.0,1311.0,3258.0,650.0,38902.0,3208.0,0.0
projectile,1485.0,2232.0,0.0,0.0,3484.0,291.0,1831.0
badge,1561.0,871.0,0.0,0.0,2268.0,195.0,177.0
donbas,1480.0,3899.0,2981.0,3113.0,62616.0,24309.0,0.0
limit,1796.0,2262.0,2049.0,704.0,22100.0,2551.0,720.0
offensive,1838.0,6408.0,4231.0,4738.0,52037.0,8110.0,2351.0
gas,1475.0,14866.0,33634.0,26478.0,157784.0,17725.0,2345.0
captive,1474.0,152.0,0.0,0.0,3602.0,117.0,1380.0
appearance,1954.0,674.0,363.0,1546.0,4913.0,894.0,173.0
context,1473.0,1364.0,1015.0,1093.0,9944.0,1929.0,175.0
accept,1472.0,2962.0,5157.0,4402.0,36715.0,4296.0,2750.0
hundred,1470.0,561.0,2670.0,2285.0,27865.0,3420.0,0.0
official,1873.0,8875.0,4683.0,1051.0,106375.0,4518.0,1491.0
january,1594.0,1999.0,1643.0,1609.0,18267.0,2300.0,630.0
looks like,1461.0,0.0,0.0,0.0,0.0,0.0,0.0
voice,1459.0,2041.0,4462.0,0.0,32202.0,2708.0,846.0
mobilization,1759.0,3466.0,3121.0,3100.0,23444.0,5765.0,3631.0
community,2357.0,3997.0,2189.0,2974.0,59554.0,2952.0,396.0
polish,1537.0,2653.0,3456.0,3152.0,33140.0,3861.0,565.0
american,1944.0,2000.0,19024.0,6729.0,128182.0,24692.0,2349.0
tea,1526.0,130.0,0.0,438.0,6949.0,150.0,279.0
mountain,1568.0,744.0,1148.0,382.0,9067.0,981.0,704.0
modern,1602.0,1474.0,1254.0,3194.0,27724.0,1214.0,754.0
grandfather,2143.0,512.0,0.0,0.0,3555.0,187.0,945.0
gallery,1446.0,129.0,153.0,0.0,3714.0,203.0,212.0
arrest officer,1445.0,0.0,0.0,0.0,0.0,0.0,0.0
will,1529.0,1061.0,2592.0,2984.0,11058.0,2879.0,4407.0
auto,1439.0,0.0,0.0,0.0,13896.0,0.0,557.0
