,uk,es,it,de,en,fr,ru
january,1594.0,1999.0,1643.0,1609.0,18237.0,2280.0,630.0
voice,1459.0,2018.0,4534.0,0.0,29345.0,2649.0,642.0
mobilization,1759.0,3466.0,3121.0,3224.0,23259.0,5764.0,3568.0
change,1449.0,5245.0,1114.0,1866.0,48598.0,2010.0,1016.0
community,2403.0,3683.0,2297.0,2961.0,59535.0,2976.0,396.0
tea,1447.0,235.0,0.0,435.0,6946.0,109.0,279.0
grandfather,2141.0,508.0,0.0,134.0,3549.0,186.0,945.0
gallery,1446.0,125.0,153.0,0.0,3702.0,200.0,212.0
will,1529.0,1058.0,2686.0,1926.0,10838.0,2850.0,1631.0
mountain,1443.0,735.0,1042.0,363.0,9054.0,358.0,514.0
arrest officer,1483.0,0.0,0.0,0.0,0.0,0.0,0.0
auto,1439.0,0.0,0.0,0.0,13234.0,0.0,482.0
government,1439.0,22372.0,27016.0,21030.0,168772.0,11047.0,1573.0
mvs,1432.0,0.0,0.0,0.0,0.0,0.0,0.0
°,1432.0,0.0,285.0,475.0,1823.0,51.0,59.0
wife,1432.0,1402.0,2676.0,0.0,24135.0,0.0,949.0
monster,2272.0,463.0,1190.0,692.0,18970.0,771.0,235.0
process,1427.0,2213.0,3011.0,990.0,26526.0,1128.0,554.0
can,1472.0,6602.0,171.0,442.0,1560.0,588.0,32.0
spring,1473.0,731.0,1048.0,1094.0,15392.0,1134.0,891.0
weather,1415.0,0.0,0.0,921.0,17554.0,0.0,934.0
church,1410.0,2171.0,2792.0,3708.0,29309.0,2100.0,660.0
operation,1502.0,9637.0,8057.0,1695.0,92015.0,9556.0,1627.0
author,1401.0,1225.0,1275.0,1555.0,10981.0,1394.0,547.0
series,1396.0,3070.0,3408.0,868.0,24190.0,2581.0,1237.0
shelter,2438.0,1955.0,308.0,0.0,23772.0,1440.0,678.0
disconnection,1391.0,121.0,83.0,0.0,0.0,66.0,0.0
responsibility,1387.0,1276.0,2914.0,4814.0,16598.0,2337.0,794.0
party,1964.0,1637.0,2582.0,605.0,73481.0,2996.0,134.0
dude,1478.0,160.0,662.0,776.0,5550.0,2015.0,225.0
sun,1375.0,1182.0,1558.0,990.0,12834.0,733.0,4936.0
size,1406.0,504.0,277.0,722.0,12051.0,0.0,440.0
artillery,1370.0,5661.0,3458.0,2382.0,68514.0,4920.0,1798.0
biden,1368.0,1501.0,57793.0,869.0,601105.0,29148.0,2285.0
error,1366.0,0.0,0.0,0.0,4483.0,3298.0,569.0
institution,1683.0,1063.0,1394.0,571.0,12569.0,930.0,158.0
evil,1550.0,2295.0,299.0,1330.0,32401.0,61.0,677.0
emotion,1418.0,779.0,816.0,368.0,5423.0,1252.0,266.0
underground,1394.0,0.0,269.0,92.0,0.0,87.0,26.0
china,1352.0,13622.0,13370.0,33327.0,498345.0,23355.0,3501.0
funds,2078.0,0.0,0.0,254.0,0.0,2331.0,0.0
sister,1346.0,598.0,543.0,389.0,13294.0,578.0,324.0
partner,1404.0,2918.0,2134.0,4761.0,41271.0,1975.0,519.0
parents,1413.0,0.0,0.0,1491.0,0.0,0.0,0.0
intelligence,1738.0,4417.0,4603.0,3074.0,50278.0,1093.0,266.0
propaganda,1574.0,4819.0,16668.0,16607.0,105933.0,6268.0,1772.0
program,1333.0,3644.0,0.0,1229.0,24601.0,3483.0,825.0
hard,1367.0,77.0,156.0,102.0,0.0,232.0,32.0
december,1319.0,1610.0,1471.0,1230.0,13975.0,1798.0,598.0
project,2531.0,3664.0,2571.0,2764.0,62317.0,4538.0,1248.0
fear,1372.0,4482.0,7459.0,12164.0,33989.0,6865.0,704.0
november,1313.0,1822.0,1725.0,1185.0,16751.0,1819.0,616.0
kremlin,1342.0,6334.0,8784.0,13913.0,85211.0,9490.0,2757.0
rule,1409.0,647.0,1735.0,1515.0,35343.0,0.0,536.0
flowers,1311.0,99.0,0.0,0.0,0.0,0.0,34.0
policeman,1310.0,0.0,586.0,0.0,1970.0,0.0,25.0
murder,1363.0,2774.0,476.0,3926.0,38037.0,1557.0,1454.0
hair,1371.0,755.0,772.0,158.0,7720.0,0.0,194.0
need,1299.0,2404.0,7987.0,841.0,58151.0,9388.0,319.0
half,1505.0,16764.0,9354.0,1602.0,20196.0,1845.0,610.0
rain,1295.0,1391.0,1897.0,539.0,8578.0,527.0,762.0
putin's war,1295.0,0.0,0.0,6099.0,0.0,0.0,10056.0
frame,2054.0,2100.0,0.0,1836.0,3523.0,2458.0,2849.0
dad,1292.0,3642.0,1159.0,0.0,9604.0,355.0,638.0
sergey,1392.0,218.0,168.0,326.0,8624.0,0.0,1309.0
text,1290.0,1971.0,1642.0,2284.0,9391.0,1175.0,361.0
have,1290.0,300.0,233.0,1259.0,0.0,71.0,0.0
ship,1523.0,3171.0,4771.0,2414.0,40301.0,1735.0,1570.0
dollar,1339.0,2245.0,5833.0,3542.0,53289.0,10372.0,1485.0
donetsk,1379.0,2958.0,4887.0,6482.0,29338.0,779.0,3101.0
chance,1279.0,4379.0,644.0,4933.0,35332.0,3432.0,670.0
bough,1272.0,0.0,0.0,0.0,0.0,0.0,0.0
fucking,1772.0,385.0,0.0,0.0,887.0,52.0,1599.0
complex,1268.0,818.0,585.0,274.0,10267.0,733.0,965.0
kind,1331.0,0.0,798.0,0.0,32261.0,5215.0,225.0
representative,1262.0,3569.0,2214.0,2300.0,18732.0,2342.0,1089.0
difference,1390.0,2015.0,4184.0,3378.0,27536.0,1631.0,794.0
bed,1435.0,291.0,1029.0,584.0,9790.0,428.0,226.0
jar,1440.0,0.0,327.0,0.0,1038.0,388.0,97.0
backlog,1257.0,0.0,0.0,0.0,0.0,0.0,0.0
independence,1256.0,2806.0,2227.0,1834.0,33412.0,2771.0,558.0
clothes,1396.0,768.0,0.0,0.0,0.0,0.0,0.0
beer,1305.0,298.0,238.0,402.0,7161.0,195.0,278.0
colleague,1240.0,574.0,1398.0,2410.0,14497.0,1328.0,412.0
reaction,1345.0,1404.0,2663.0,4348.0,15475.0,2679.0,479.0
terrorism,1267.0,2798.0,2369.0,1034.0,41906.0,2637.0,639.0
tooth,1232.0,311.0,685.0,166.0,4665.0,515.0,283.0
robot,1230.0,251.0,155.0,0.0,5771.0,309.0,230.0
britain,1229.0,353.0,169.0,268.0,40231.0,805.0,29.0
andrew,1226.0,960.0,1160.0,659.0,5698.0,91.0,26.0
mayor,1260.0,2635.0,4462.0,2134.0,27937.0,3843.0,1344.0
threat,1524.0,6607.0,6602.0,5741.0,82468.0,6995.0,1424.0
raisins,1248.0,0.0,0.0,0.0,0.0,0.0,0.0
armament,1217.0,4339.0,2322.0,2216.0,2921.0,3786.0,0.0
minus,1215.0,0.0,81.0,109.0,0.0,0.0,241.0
destruction,2250.0,5302.0,4543.0,8366.0,56737.0,5337.0,2084.0
plant,1630.0,5273.0,1611.0,1474.0,72739.0,81.0,251.0
numeric,1210.0,0.0,0.0,0.0,0.0,0.0,0.0
european vision,1210.0,0.0,0.0,0.0,0.0,0.0,0.0
market,1547.0,5828.0,3907.0,1762.0,94086.0,196.0,1257.0
release,1427.0,3522.0,320.0,583.0,18376.0,3014.0,283.0
minimum,1207.0,336.0,1287.0,145.0,2577.0,512.0,650.0
score,1207.0,136.0,69.0,0.0,7107.0,375.0,0.0
mouth,1565.0,920.0,1716.0,2212.0,10130.0,1889.0,561.0
august,1205.0,1968.0,1700.0,1541.0,18357.0,1825.0,863.0
member,1954.0,5878.0,4282.0,5272.0,94206.0,5994.0,925.0
p,1574.0,206.0,0.0,110.0,6812.0,588.0,286.0
space,1655.0,3368.0,3495.0,2936.0,42154.0,2839.0,778.0
generator,1189.0,345.0,330.0,205.0,5562.0,508.0,301.0
telegram,1693.0,1707.0,2114.0,1772.0,22991.0,1280.0,2388.0
brain,1277.0,648.0,2378.0,1736.0,14844.0,1334.0,1047.0
match,1365.0,298.0,10334.0,0.0,17630.0,2452.0,392.0
ova,1185.0,73.0,81.0,0.0,1527.0,59.0,1178.0
society,1279.0,2108.0,3188.0,0.0,26482.0,118.0,669.0
source,1278.0,81.0,8213.0,2524.0,73960.0,5691.0,1055.0
petition,1234.0,1430.0,484.0,1195.0,6803.0,679.0,313.0
room,1175.0,838.0,4510.0,220.0,17466.0,992.0,402.0
online,1202.0,0.0,871.0,0.0,7308.0,113.0,305.0
bank,1887.0,4102.0,3307.0,1977.0,63252.0,3259.0,1038.0
lord,1168.0,61.0,0.0,118.0,14226.0,334.0,808.0
joy,1232.0,50.0,915.0,1820.0,10733.0,553.0,492.0
relative,1214.0,78.0,834.0,0.0,8188.0,0.0,564.0
article,1163.0,3170.0,196.0,6317.0,66662.0,7188.0,576.0
sunday,1161.0,3873.0,1681.0,3057.0,28368.0,3705.0,354.0
the invader,1160.0,0.0,0.0,0.0,0.0,0.0,0.0
monday,1525.0,5179.0,1362.0,2342.0,33766.0,3152.0,337.0
absence,1152.0,423.0,781.0,170.0,2725.0,975.0,446.0
success,1152.0,3097.0,3106.0,5173.0,38151.0,2352.0,752.0
advice,1427.0,5729.0,102.0,1417.0,10629.0,7269.0,1082.0
talks,1144.0,0.0,0.0,0.0,0.0,0.0,0.0
your,1139.0,802.0,412.0,1285.0,4867.0,4644.0,82.0
leader,1420.0,12313.0,8621.0,2922.0,154163.0,8412.0,1494.0
cunt,2976.0,0.0,0.0,0.0,1443.0,61.0,112.0
advertising,1126.0,454.0,1188.0,872.0,6260.0,0.0,294.0
view,1126.0,1692.0,3621.0,8795.0,39808.0,3534.0,1601.0
hashtag,1935.0,225.0,106.0,781.0,6518.0,381.0,212.0
wall,1312.0,1468.0,2153.0,2777.0,22011.0,1513.0,495.0
evacuation,1122.0,2328.0,2157.0,1506.0,25040.0,2554.0,925.0
station,1910.0,163.0,2853.0,363.0,41377.0,2758.0,739.0
wine,1118.0,0.0,492.0,324.0,4663.0,310.0,155.0
cinema,1345.0,1442.0,1576.0,114.0,3066.0,0.0,92.0
campaign,1476.0,3514.0,0.0,1008.0,34637.0,3374.0,202.0
journalist,1275.0,6977.0,13851.0,6047.0,51481.0,10417.0,1157.0
wound,1384.0,739.0,3846.0,124.0,4755.0,234.0,1515.0
evidence,1106.0,1064.0,1156.0,0.0,35104.0,5864.0,0.0
occasion,1105.0,0.0,2532.0,1306.0,4654.0,2726.0,833.0
quality,1104.0,1254.0,928.0,1093.0,16956.0,1099.0,801.0
sport,1103.0,3104.0,18306.0,0.0,50056.0,2699.0,383.0
the train,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
snow,1098.0,533.0,579.0,687.0,10104.0,615.0,336.0
meme,1097.0,846.0,0.0,102.0,11566.0,0.0,358.0
conclusion,1097.0,682.0,760.0,930.0,5843.0,747.0,710.0
capital,1170.0,4866.0,2789.0,373.0,35342.0,268.0,707.0
christmas,1093.0,2448.0,1229.0,2141.0,53496.0,1791.0,249.0
luhansk region,1092.0,0.0,0.0,0.0,0.0,0.0,0.0
return,1122.0,1521.0,2393.0,1050.0,22221.0,0.0,553.0
butch,1696.0,0.0,0.0,0.0,0.0,0.0,1321.0
like,1510.0,378.0,121.0,476.0,4036.0,558.0,353.0
honor,1276.0,1774.0,2239.0,1173.0,11685.0,2523.0,720.0
fate,1080.0,0.0,904.0,1726.0,9782.0,660.0,699.0
refugee,1080.0,4835.0,5716.0,13239.0,96861.0,8238.0,1204.0
well done,1078.0,0.0,354.0,0.0,0.0,4336.0,443.0
guest,1078.0,490.0,2674.0,942.0,10828.0,2097.0,374.0
attempt,1283.0,1799.0,2816.0,2738.0,29427.0,2000.0,1255.0
expert,1129.0,2162.0,3099.0,4138.0,45384.0,3655.0,796.0
iran,1074.0,1414.0,4990.0,7967.0,126882.0,7894.0,1308.0
movement,1203.0,0.0,1978.0,1301.0,20132.0,1969.0,893.0
forest,1355.0,693.0,313.0,502.0,11253.0,624.0,602.0
verse,1070.0,127.0,0.0,0.0,1308.0,0.0,0.0
aggressor,1114.0,866.0,0.0,6298.0,18712.0,2229.0,1001.0
education,1302.0,1674.0,346.0,1602.0,30051.0,1827.0,846.0
spirit,1064.0,674.0,791.0,848.0,16650.0,2130.0,587.0
"""friday""",1063.0,0.0,0.0,0.0,0.0,0.0,0.0
planet,1062.0,2018.0,1629.0,812.0,18946.0,2055.0,507.0
date,1882.0,4033.0,1039.0,1019.0,23427.0,1875.0,497.0
newness,1059.0,0.0,0.0,0.0,0.0,0.0,0.0
phrase,1116.0,940.0,2037.0,625.0,3456.0,0.0,377.0
alexander,1213.0,1330.0,938.0,1636.0,11380.0,0.0,1172.0
entrance,1047.0,3068.0,4794.0,119.0,3663.0,2357.0,362.0
war putina,1046.0,0.0,0.0,0.0,0.0,0.0,0.0
order,3074.0,7134.0,6370.0,3882.0,80954.0,7043.0,2080.0
mykolaiv,1081.0,957.0,1359.0,1652.0,24726.0,1281.0,82.0
principle,1041.0,2248.0,1508.0,972.0,10327.0,1334.0,456.0
thousand,1281.0,120.0,5067.0,3257.0,50386.0,5398.0,4417.0
preparation,1403.0,663.0,519.0,1472.0,7534.0,1111.0,820.0
faith,1038.0,878.0,0.0,0.0,13425.0,928.0,322.0
period,1038.0,801.0,1793.0,289.0,15465.0,1290.0,333.0
product,1463.0,3056.0,1722.0,1308.0,105862.0,3248.0,994.0
deputy,1983.0,1861.0,1568.0,1840.0,18824.0,4273.0,1748.0
chat,1035.0,402.0,288.0,101.0,4811.0,96.0,256.0
today,1299.0,487.0,419.0,436.0,337165.0,183.0,341.0
candle,1034.0,344.0,168.0,289.0,4066.0,237.0,144.0
magpie,1029.0,0.0,0.0,0.0,0.0,0.0,0.0
search,1379.0,695.0,177.0,955.0,14198.0,338.0,703.0
boat,1281.0,648.0,507.0,438.0,9406.0,888.0,488.0
ass,2041.0,681.0,5557.0,644.0,21299.0,1341.0,1201.0
ukrainaponadause,1018.0,0.0,0.0,0.0,0.0,0.0,0.0
essence,1162.0,225.0,144.0,0.0,2555.0,1951.0,563.0
respect,1216.0,57.0,1914.0,3825.0,27755.0,2712.0,341.0
development,1326.0,2785.0,1856.0,4718.0,34356.0,1591.0,1054.0
supply,1012.0,6620.0,5354.0,0.0,93297.0,2970.0,2164.0
task,1043.0,978.0,776.0,2604.0,10903.0,0.0,694.0
control,1009.0,6854.0,52.0,3214.0,67283.0,5444.0,2006.0
material,1008.0,2331.0,1080.0,1925.0,14701.0,4204.0,392.0
commander,1217.0,2654.0,2750.0,1439.0,32754.0,0.0,1481.0
mask,1834.0,271.0,930.0,1326.0,11002.0,1125.0,1122.0
impression,1004.0,320.0,856.0,2195.0,3202.0,1388.0,202.0
billion,1002.0,489.0,9129.0,10989.0,29304.0,10992.0,1886.0
existence,1002.0,734.0,830.0,1182.0,7422.0,869.0,276.0
aviation,1036.0,1379.0,812.0,90.0,16198.0,1597.0,1014.0
point,1523.0,75.0,12402.0,5370.0,76961.0,13017.0,252.0
production,1209.0,3019.0,2194.0,1534.0,28791.0,2543.0,1321.0
tag,992.0,0.0,0.0,0.0,8936.0,162.0,70.0
all of ukraine,990.0,0.0,0.0,0.0,0.0,0.0,0.0
m.,990.0,391.0,303.0,1024.0,3522.0,0.0,0.0
card,1030.0,556.0,354.0,92.0,24150.0,74.0,72.0
repair,985.0,649.0,308.0,574.0,6735.0,493.0,790.0
mail,982.0,409.0,471.0,122.0,6521.0,777.0,233.0
ku,981.0,0.0,0.0,0.0,0.0,0.0,43.0
france,977.0,9517.0,6368.0,7136.0,108630.0,77206.0,1040.0
autumn,1018.0,424.0,0.0,1455.0,3938.0,406.0,540.0
training,1135.0,3174.0,2346.0,2583.0,35321.0,3052.0,234.0
document,974.0,2183.0,2286.0,1005.0,22864.0,1847.0,783.0
ticket,973.0,870.0,738.0,186.0,13571.0,1050.0,301.0
ukrainian woman,971.0,0.0,0.0,0.0,0.0,0.0,0.0
rose,1111.0,84.0,677.0,156.0,2292.0,0.0,134.0
the driver,966.0,0.0,0.0,0.0,0.0,0.0,0.0
horn,1112.0,93.0,157.0,124.0,1960.0,52.0,472.0
fake,1016.0,966.0,4058.0,1928.0,3458.0,2083.0,922.0
restoration,1012.0,251.0,280.0,482.0,4048.0,299.0,64.0
dsns,957.0,0.0,0.0,0.0,0.0,0.0,22.0
a picture,957.0,0.0,0.0,0.0,0.0,0.0,0.0
air,955.0,2298.0,2724.0,3618.0,146877.0,4538.0,599.0
bomb,953.0,6412.0,10478.0,3134.0,60499.0,5970.0,970.0
century,1123.0,2528.0,1992.0,1735.0,25768.0,2199.0,1014.0
warm,950.0,53.0,80.0,137.0,0.0,0.0,330.0
lie,1037.0,3041.0,3520.0,5791.0,58167.0,5142.0,908.0
ticks,990.0,0.0,0.0,0.0,0.0,0.0,0.0
car,1431.0,5023.0,3104.0,570.0,58708.0,3221.0,2301.0
siren,945.0,726.0,751.0,152.0,8114.0,85.0,135.0
chernihiv,1020.0,884.0,805.0,669.0,17555.0,342.0,19.0
nazi,940.0,5630.0,14134.0,16860.0,149513.0,3282.0,2407.0
schedule,1392.0,536.0,97.0,0.0,4571.0,0.0,460.0
kitchen,934.0,361.0,304.0,0.0,5764.0,326.0,192.0
door,932.0,2350.0,105.0,1659.0,18402.0,2529.0,378.0
revision,930.0,243.0,164.0,0.0,0.0,99.0,26.0
peasant,999.0,0.0,0.0,0.0,1029.0,133.0,53.0
museum,927.0,1031.0,524.0,684.0,10188.0,683.0,869.0
sign,1473.0,3244.0,3292.0,5966.0,39821.0,2918.0,1006.0
means,921.0,0.0,0.0,0.0,1366.0,0.0,1000.0
egg,920.0,779.0,298.0,202.0,5481.0,225.0,355.0
background,1245.0,3212.0,587.0,3256.0,10059.0,56.0,638.0
regiment,915.0,1010.0,988.0,510.0,11564.0,1639.0,327.0
tank,1180.0,11875.0,2595.0,21765.0,159958.0,11487.0,6479.0
passport,955.0,640.0,618.0,907.0,8345.0,675.0,586.0
cruel person,914.0,0.0,0.0,0.0,0.0,0.0,0.0
selling,913.0,0.0,0.0,0.0,1609.0,0.0,125.0
traitor,911.0,710.0,1548.0,887.0,20988.0,1898.0,462.0
lesson,910.0,835.0,1764.0,273.0,19350.0,2569.0,351.0
painting,1239.0,0.0,128.0,0.0,7774.0,0.0,475.0
second,908.0,707.0,1126.0,885.0,9217.0,622.0,289.0
art,2510.0,4012.0,2479.0,7164.0,77763.0,1504.0,1320.0
no,1337.0,0.0,5344.0,2922.0,8201.0,228.0,145.0
social network,906.0,0.0,0.0,0.0,0.0,0.0,215.0
performance,1251.0,1937.0,598.0,2554.0,16218.0,491.0,739.0
fucked up,1325.0,0.0,0.0,0.0,0.0,50.0,1547.0
power plant,1162.0,0.0,0.0,587.0,0.0,0.0,0.0
turkey,1017.0,2151.0,89.0,2433.0,101536.0,830.0,23.0
greeting,1352.0,1012.0,1208.0,734.0,5911.0,106.0,0.0
nature,1538.0,724.0,1099.0,1264.0,22926.0,1478.0,785.0
activity,1286.0,2456.0,2188.0,998.0,24057.0,2567.0,593.0
electricity,1693.0,2501.0,1479.0,4318.0,23975.0,4722.0,733.0
rank,1248.0,0.0,176.0,186.0,5553.0,1024.0,301.0
subscriber,970.0,111.0,120.0,0.0,3496.0,492.0,240.0
ukrart support,893.0,0.0,0.0,0.0,0.0,0.0,0.0
unmanned aerial vehicle,892.0,0.0,0.0,0.0,0.0,0.0,0.0
rest,1719.0,4054.0,5467.0,4101.0,43272.0,172.0,423.0
understanding,891.0,184.0,737.0,4715.0,7090.0,305.0,312.0
rally,890.0,263.0,501.0,1398.0,20239.0,0.0,1026.0
youtube,940.0,1555.0,893.0,1648.0,34688.0,1564.0,843.0
ten,1277.0,2028.0,2323.0,0.0,8008.0,2706.0,983.0
club,921.0,2047.0,1071.0,522.0,15304.0,1152.0,440.0
park,986.0,1199.0,853.0,355.0,15954.0,653.0,0.0
memory,886.0,1758.0,2070.0,2668.0,16324.0,2083.0,940.0
counteroffensive,885.0,2304.0,3038.0,2018.0,5922.0,2184.0,909.0
"""meat""",881.0,0.0,0.0,0.0,0.0,0.0,0.0
june,947.0,3911.0,2780.0,2613.0,37571.0,3027.0,1087.0
dmytro,881.0,0.0,0.0,392.0,4740.0,148.0,0.0
knock,879.0,0.0,0.0,0.0,1102.0,0.0,0.0
generation,963.0,1309.0,1142.0,1332.0,19593.0,1042.0,517.0
general,876.0,3351.0,4010.0,2760.0,46109.0,5066.0,1341.0
instagram,1233.0,550.0,834.0,964.0,22766.0,161.0,567.0
m,873.0,328.0,720.0,895.0,41737.0,522.0,933.0
value,1608.0,0.0,5519.0,8006.0,39022.0,5462.0,260.0
resource,870.0,2371.0,2051.0,1128.0,28067.0,1535.0,407.0
july,868.0,3552.0,2227.0,2007.0,38092.0,1984.0,792.0
corridor,953.0,0.0,0.0,1336.0,16697.0,1289.0,509.0
image,1230.0,12597.0,8126.0,417.0,42365.0,0.0,744.0
east,1364.0,1140.0,4424.0,6946.0,57789.0,3342.0,1282.0
hit,985.0,167.0,4979.0,447.0,12173.0,127.0,7804.0
terror,864.0,1583.0,1270.0,3917.0,29073.0,1415.0,420.0
employee,1366.0,1001.0,1333.0,167.0,18649.0,1022.0,849.0
kyiv region,860.0,0.0,0.0,0.0,0.0,0.0,0.0
=,859.0,160.0,107.0,369.0,22303.0,63.0,152.0
account,1178.0,6709.0,0.0,1451.0,45754.0,8710.0,366.0
the killer,1557.0,0.0,0.0,0.0,0.0,0.0,0.0
tree,1449.0,426.0,418.0,386.0,12119.0,370.0,355.0
grain,888.0,3726.0,6238.0,976.0,49034.0,436.0,66.0
repost,846.0,66.0,0.0,0.0,1917.0,0.0,135.0
finger,923.0,508.0,936.0,1293.0,7989.0,1188.0,256.0
economy,843.0,9384.0,8542.0,0.0,92862.0,9618.0,1211.0
using,843.0,0.0,0.0,0.0,0.0,0.0,0.0
threshing floor,842.0,0.0,791.0,0.0,0.0,0.0,0.0
delivery,1433.0,2571.0,1239.0,12029.0,26895.0,7138.0,364.0
battalion,897.0,3354.0,5553.0,605.0,23848.0,3899.0,1181.0
chapter,837.0,1228.0,367.0,293.0,4393.0,180.0,4675.0
profile,836.0,826.0,1970.0,955.0,10574.0,570.0,136.0
floor,1358.0,2267.0,8638.0,3414.0,7878.0,499.0,789.0
zero,871.0,741.0,0.0,106.0,0.0,423.0,312.0
mind,928.0,867.0,2306.0,0.0,38113.0,0.0,582.0
min,830.0,444.0,780.0,598.0,11962.0,617.0,45.0
retweet,828.0,219.0,51.0,313.0,6942.0,136.0,106.0
note,1263.0,4710.0,1099.0,220.0,14044.0,977.0,50.0
cell,985.0,242.0,299.0,111.0,7012.0,359.0,128.0
soledar,827.0,0.0,103.0,0.0,20185.0,2363.0,41.0
offer,826.0,1018.0,643.0,2112.0,11365.0,690.0,477.0
euro,821.0,1447.0,0.0,8683.0,23738.0,9968.0,743.0
communication,1413.0,3339.0,1853.0,1344.0,17063.0,2273.0,291.0
exchange,1013.0,1908.0,4706.0,1171.0,26376.0,4794.0,1797.0
serviceman,819.0,0.0,0.0,0.0,10080.0,0.0,2422.0
meter,819.0,2365.0,1689.0,825.0,7712.0,0.0,474.0
circle,1242.0,410.0,826.0,1583.0,8506.0,439.0,312.0
satellite,818.0,0.0,1104.0,432.0,21548.0,752.0,348.0
nikopol,906.0,99.0,186.0,397.0,4169.0,165.0,132.0
federation,813.0,4497.0,3853.0,4034.0,36798.0,4917.0,693.0
institute,1329.0,712.0,725.0,536.0,8435.0,572.0,358.0
letter,1730.0,2790.0,2527.0,3424.0,19105.0,1441.0,708.0
addition,947.0,148.0,122.0,0.0,11701.0,124.0,47.0
shevchenko,809.0,164.0,105.0,0.0,1778.0,0.0,219.0
srach,808.0,0.0,0.0,0.0,0.0,0.0,45.0
science,808.0,1094.0,544.0,830.0,22158.0,1119.0,0.0
report,900.0,6584.0,506.0,10422.0,123402.0,5247.0,323.0
table,1091.0,1396.0,3851.0,2420.0,16257.0,1699.0,353.0
screenshot,958.0,0.0,0.0,230.0,1931.0,0.0,52.0
medicine,1138.0,1343.0,621.0,643.0,13159.0,1099.0,475.0
treason,867.0,694.0,0.0,724.0,9152.0,1072.0,233.0
star,1049.0,1294.0,1925.0,788.0,27050.0,1089.0,471.0
university,959.0,1535.0,1371.0,1371.0,23499.0,1235.0,512.0
ministry of foreign affairs,798.0,0.0,0.0,1286.0,0.0,0.0,0.0
bus,797.0,1241.0,941.0,882.0,14573.0,894.0,462.0
kg,796.0,237.0,336.0,319.0,3128.0,0.0,248.0
album,796.0,942.0,214.0,202.0,9548.0,325.0,137.0
zone,1114.0,9548.0,64.0,0.0,36407.0,0.0,1016.0
relations,836.0,1961.0,0.0,0.0,0.0,0.0,0.0
"""monument""",793.0,0.0,0.0,0.0,0.0,0.0,0.0
fascist,792.0,1016.0,2628.0,3802.0,19805.0,2082.0,2132.0
transfer,914.0,942.0,605.0,257.0,14156.0,1289.0,214.0
transport,791.0,2406.0,1628.0,928.0,15653.0,0.0,421.0
manure,789.0,0.0,115.0,0.0,0.0,0.0,54.0
tick tock,788.0,0.0,0.0,0.0,0.0,0.0,0.0
pleasure,1024.0,360.0,1502.0,0.0,5319.0,1466.0,178.0
yermak,782.0,79.0,94.0,140.0,1576.0,68.0,0.0
radio,781.0,2321.0,1561.0,934.0,18501.0,1868.0,218.0
victims,842.0,0.0,0.0,0.0,0.0,0.0,670.0
plus,780.0,100.0,113.0,91.0,0.0,0.0,180.0
piss off,776.0,0.0,0.0,0.0,0.0,0.0,0.0
kremenchuk,776.0,569.0,745.0,817.0,5649.0,439.0,36.0
record,1053.0,1923.0,1208.0,0.0,30469.0,1072.0,550.0
column,1005.0,1899.0,1039.0,545.0,13493.0,864.0,1193.0
irpin,774.0,1104.0,335.0,1427.0,16270.0,815.0,27.0
novel,773.0,499.0,283.0,608.0,2951.0,534.0,348.0
headquarters,817.0,0.0,0.0,302.0,5224.0,0.0,604.0
georgia,773.0,1850.0,3408.0,3247.0,34881.0,2178.0,1179.0
enterprise,767.0,0.0,0.0,0.0,7793.0,0.0,0.0
embroidered shirt,766.0,0.0,0.0,0.0,0.0,0.0,0.0
creation,905.0,1034.0,617.0,0.0,6580.0,1377.0,856.0
bottom,920.0,0.0,4259.0,0.0,6769.0,2564.0,630.0
back,903.0,1479.0,507.0,1509.0,16507.0,9508.0,366.0
ministry,765.0,7943.0,6326.0,760.0,65768.0,6402.0,504.0
cringe,801.0,0.0,0.0,0.0,1022.0,0.0,62.0
symbol,764.0,1339.0,2390.0,1412.0,14736.0,1862.0,457.0
ministry of defense,812.0,0.0,0.0,2444.0,0.0,0.0,1869.0
style,794.0,1372.0,1646.0,596.0,19639.0,514.0,313.0
kamikaze,763.0,571.0,683.0,99.0,10714.0,0.0,825.0
peter,992.0,288.0,834.0,1559.0,9181.0,0.0,1127.0
republic,761.0,5512.0,6938.0,1932.0,38362.0,6461.0,1096.0
yuri,759.0,209.0,77.0,296.0,2178.0,0.0,617.0
mine,1145.0,2466.0,1362.0,835.0,22058.0,2178.0,1196.0
measure,800.0,0.0,3131.0,3021.0,19040.0,4689.0,1005.0
owner,820.0,1608.0,485.0,631.0,18120.0,528.0,407.0
leadership,815.0,1400.0,839.0,103.0,45976.0,509.0,61.0
wave,821.0,1874.0,2158.0,677.0,15786.0,1535.0,636.0
bottle,967.0,222.0,736.0,344.0,4662.0,279.0,269.0
collaborator,830.0,546.0,500.0,664.0,7621.0,1114.0,197.0
bread,832.0,820.0,1038.0,743.0,6476.0,619.0,253.0
ally,745.0,5155.0,5125.0,2980.0,69345.0,4428.0,672.0
land,1155.0,6444.0,0.0,0.0,65755.0,0.0,319.0
election,775.0,152.0,6191.0,0.0,64411.0,4414.0,31.0
fawn,744.0,0.0,0.0,0.0,0.0,0.0,0.0
argument,810.0,641.0,208.0,2750.0,8976.0,1337.0,240.0
israel,743.0,7308.0,2642.0,4558.0,89777.0,4371.0,1263.0
